drink_name,recipe,recipe_url,url_of_image
Chocolate Banana Peanut Butter Protein Shake,"['6 cubes  ice cubes ', '1 cup milk ', '1  banana ', '1 scoop chocolate-flavored protein powder ', '2 tablespoons peanut butter ', '1 tablespoon honey ', '1 teaspoon unsweetened cocoa powder, or more to taste ']",https://www.allrecipes.com/recipe/244959/chocolate-banana-peanut-butter-protein-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3618581.jpg
Strawberry Oatmeal Breakfast Smoothie,"['1 cup soy milk ', '½ cup rolled oats ', '1  banana, broken into chunks ', '14  frozen strawberries ', '½ teaspoon vanilla extract ', '1\u2009½ teaspoons white sugar ']",https://www.allrecipes.com/recipe/23539/strawberry-oatmeal-breakfast-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F409456.jpg
Spinach and Banana Power Smoothie,"['1 cup plain soy milk ', '¾ cup packed fresh spinach leaves ', '1 large banana, sliced ']",https://www.allrecipes.com/recipe/241019/spinach-and-banana-power-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2003952.jpg
Island Greens Smoothie,"['1 cup baby spinach leaves ', '1  banana, cut into chunks ', '½ cup pineapple chunks ', '¾ cup Almond Breeze Original Unsweetened Coconut blend almondmilk ']",https://www.allrecipes.com/recipe/258305/island-greens-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5418757.jpg
Pineapple and Banana Smoothie,"['4  ice cubes ', '¼  fresh pineapple - peeled, cored and cubed ', '1 large banana, cut into chunks ', '1 cup pineapple or apple juice ']",https://www.allrecipes.com/recipe/138159/pineapple-and-banana-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1093566.jpg
Avocado Smoothie,"['1  ripe avocado, halved and pitted ', '1 cup milk ', '½ cup vanilla yogurt ', '3 tablespoons honey ', '8  ice cubes ']",https://www.allrecipes.com/recipe/199931/avocado-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6236093.jpg
Easy Mango Banana Smoothie,"['2  mangos - peeled, seeded, and sliced ', '2  bananas ', '2 cups vanilla yogurt ', '2 cups milk ']",https://www.allrecipes.com/recipe/231851/easy-mango-banana-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6236089.jpg
Strawberry Banana Protein Smoothie,"['1  banana ', '1\u2009¼ cups sliced fresh strawberries ', '10  whole almonds ', '2 tablespoons water ', '1 cup ice cubes ', '3 tablespoons chocolate flavored protein powder ']",https://www.allrecipes.com/recipe/160708/strawberry-banana-protein-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F404644.jpg
Strawberry Banana Breeze Smoothie,"['1 medium banana ', '1\u2009½ cups fresh strawberries ', '1 cup Almond Breeze Original or Unsweetened Original almondmilk ', '½ cup fresh or juice packed pineapple ', '1 tablespoon slivered or sliced almonds  (Optional)', '1 teaspoon flax seeds  (Optional)']",https://www.allrecipes.com/recipe/264729/strawberry-banana-breeze-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5401910.jpg
Strawberry Orange Banana Smoothie,"['¾ cup orange juice ', '1 cup fresh strawberries ', '1  ripe banana ', '  ice cubes ']",https://www.allrecipes.com/recipe/215163/strawberry-orange-banana-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3214697.jpg
Spinach and Kale Smoothie,"['2 cups fresh spinach ', '1 cup almond milk ', '1 tablespoon peanut butter ', '1 tablespoon chia seeds  (Optional)', '1 leaf kale ', '1  sliced frozen banana ']",https://www.allrecipes.com/recipe/236951/spinach-and-kale-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1128793.jpg
Healthy Berry and Spinach Smoothie,"['2 cups frozen berries ', '1 cup plain yogurt ', '½ cup orange juice ', '¼ cup fresh spinach, or to taste ', '5  strawberries ']",https://www.allrecipes.com/recipe/240726/healthy-berry-and-spinach-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1937442.jpg
Dole&reg; Whip,"['2 (20 ounce) cans crushed pineapple, drained ', '⅓ cup white sugar ', '2 tablespoons lemon juice ', '2 tablespoons lime juice ', '1\u2009½ cups heavy whipping cream ']",https://www.allrecipes.com/recipe/244463/dole-whip/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3398172.jpg
Delicious Healthy Strawberry Shake,"['2 cups milk ', '1 tablespoon honey ', '1 teaspoon vanilla extract ', '1 cup frozen strawberries ']",https://www.allrecipes.com/recipe/20816/delicious-healthy-strawberry-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5243792.jpg
Healthy Chocolate Smoothie,"['2  very ripe bananas ', '6  ice cubes ', '1 cup milk ', '1\u2009½ tablespoons unsweetened cocoa powder ', '1 tablespoon peanut butter ', '1 teaspoon vanilla extract ']",https://www.allrecipes.com/recipe/245061/healthy-chocolate-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8001597.jpg
All-Fruit Smoothies,"['1 cup pineapple juice ', '1 large banana, cut into chunks ', '1 cup frozen strawberries ', '1 cup frozen blueberries ']",https://www.allrecipes.com/recipe/228854/all-fruit-smoothies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1115731.jpg
The Best Post Workout Shake,"['1 scoop whey protein powder ', '1 tablespoon flax seed meal ', '1 tablespoon unsweetened cocoa powder ', '1 teaspoon brown sugar  (Optional)', '1 cup unsweetened almond milk ', '1  banana ', '½ cup frozen mixed berries ', '1 tablespoon smooth peanut butter ']",https://www.allrecipes.com/recipe/245163/the-best-post-workout-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7189851.jpg
"Banana, Avocado, and Spinach Smoothie","['1  banana, sliced ', '½  avocado, peeled and sliced ', '½ cup fresh spinach ', '½ cup 1% milk ', '6  ice cubes ', '2 teaspoons honey ', '1 teaspoon vanilla extract ']",https://www.allrecipes.com/recipe/241365/banana-avocado-and-spinach-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4481367.jpg
Orange Banana Smoothie,"['1 cup cold milk ', '2  oranges, peeled and segmented ', '1  banana ', '¼ cup sugar ', '1 pinch salt ', '½ (8 ounce) container vanilla fat-free yogurt ', '4 cubes  ice ']",https://www.allrecipes.com/recipe/32448/orange-banana-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F620371.jpg
"Blueberry, Banana, and Peanut Butter Smoothie","['1 tablespoon flax seed meal or wheat germ ', '1  banana ', '½ cup frozen blueberries ', '1 tablespoon peanut butter ', '1 teaspoon honey ', '½ cup plain yogurt ', '1 cup milk ']",https://www.allrecipes.com/recipe/186813/blueberry-banana-and-peanut-butter-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F187256.jpg
Apple Banana Smoothie,"['1  frozen bananas, peeled and chopped ', '½ cup orange juice ', '1  Gala apple, peeled, cored and chopped ', '¼ cup milk ']",https://www.allrecipes.com/recipe/20610/apple-banana-smoothie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F394662.jpg
Mint Tea Punch,"['3 cups boiling water ', '12 sprigs fresh mint ', '4  tea bags ', '1 cup white sugar ', '1 cup orange juice ', '¼ cup lemon juice ', '5 cups cold water ', '3  orange slices for garnish  (Optional)', '3  lemon slices for garnish  (Optional)']",https://www.allrecipes.com/recipe/72391/mint-tea-punch/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F432211.jpg
Easy Authentic Masala Chai,"['1\u2009½ cups water ', '1 (1/2 inch) piece fresh ginger, chopped ', '4  whole cloves ', '½  cinnamon stick ', '5 pods green cardamom pods, crushed ', '1 pod black cardamom, split open ', '2  black tea bags ', '⅔ cup milk ', '2 tablespoons white sugar ']",https://www.allrecipes.com/recipe/256458/easy-authentic-masala-chai/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4397837.jpg
Iced Tea II,"['8 cups water ', '3  orange pekoe tea bags ', '¾ cup white sugar ', '½ cup lemon juice ']",https://www.allrecipes.com/recipe/21241/iced-tea-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F198060.jpg
Spiced Thai Iced Tea,"['5 cups water ', '¼ cup white sugar ', '5 pods star anise ', '1  cinnamon stick ', '4 pods cardamom, crushed ', '8  red rooibos tea bags ', '¾ cup sweetened condensed milk ', '  ice ']",https://www.allrecipes.com/recipe/247052/spiced-thai-iced-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3577176.jpg
Honey Milk Tea - Hong Kong Style,"['2  orange pekoe tea bags ', '1 cup boiling water ', '5  ice cubes ', '4 teaspoons sweetened condensed milk ', '3 teaspoons honey ']",https://www.allrecipes.com/recipe/213146/honey-milk-tea-hong-kong-style/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F348365.jpg
Smooth Sweet Tea,"['1 pinch baking soda ', '2 cups boiling water ', '6  tea bags ', '¾ cup white sugar ', '6 cups cool water ']",https://www.allrecipes.com/recipe/109190/smooth-sweet-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F216335.jpg
Beverage Cubes,"['2 cups brewed black tea, cold ']",https://www.allrecipes.com/recipe/20613/beverage-cubes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3588516.jpg
Cucumber Tea Spritzer,"['2 cups water ', '½ cup white sugar ', '2  black tea bags, or more to taste ', '  ice ', '1  cucumber, cut into 1/4-inch slices ', '5 cups sparkling water, or as needed ', '1  lemon ']",https://www.allrecipes.com/recipe/257392/cucumber-tea-spritzer/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4486002.jpg
Ginger-Turmeric Herbal Tea,"['2 cups water ', '½ teaspoon ground turmeric ', '½ teaspoon chopped fresh ginger ', '½ teaspoon ground cinnamon  (Optional)', '1 tablespoon honey ', '1  lemon wedge ']",https://www.allrecipes.com/recipe/242148/ginger-turmeric-herbal-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2281169.jpg
Honey Lemon Tea,"['1 cup water ', '2 teaspoons honey ', '1 teaspoon fresh lemon juice ', '1 teaspoon white sugar, or to taste ']",https://www.allrecipes.com/recipe/56445/honey-lemon-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8180572.jpg
"Warm Lemon, Honey, and Ginger Soother","['¼ cup honey, or to taste ', '1  lemon, juiced ', '1 tablespoon finely grated ginger root ', '¼ teaspoon ground cinnamon ', '3\u2009½ cups boiling water ']",https://www.allrecipes.com/recipe/256236/warm-lemon-honey-and-ginger-soother/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8078652.jpg
Chai Tea Latte,"['¾ cup boiling water ', '1  chai tea bag ', '1\u2009½ teaspoons honey ', '1 teaspoon white sugar ', '¾ cup milk ']",https://www.allrecipes.com/recipe/222513/chai-tea-latte/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1061271.jpg
Good Ol' Alabama Sweet Tea,"['2 cups sugar ', '½ gallon water ', '1 tray ice cubes ', '3  family sized teabags of orange pekoe tea ', '3 cups cold water, or as needed ']",https://www.allrecipes.com/recipe/77555/good-ol-alabama-sweet-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3599264.jpg
Chai Tea Mix,"['1 cup nonfat dry milk powder ', '1 cup powdered non-dairy creamer ', '1 cup French vanilla flavored powdered non-dairy creamer ', '2\u2009½ cups white sugar ', '1\u2009½ cups unsweetened instant tea ', '2 teaspoons ground ginger ', '2 teaspoons ground cinnamon ', '1 teaspoon ground cloves ', '1 teaspoon ground cardamom ']",https://www.allrecipes.com/recipe/46777/chai-tea-mix/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5322458.jpg
Matcha Frappe,"['1 cup milk ', '1 teaspoon matcha green tea powder, or more to taste ', '5  ice cubes, or as needed ', '1 tablespoon vanilla-flavored syrup (such as Torani®) ', '1 tablespoon whipped cream, or to taste ']",https://www.allrecipes.com/recipe/242396/matcha-frappe/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2626381.jpg
Russian Tea,"['1 cup instant tea powder ', '2 cups orange-flavored drink mix (e.g. Tang) ', '1 (3 ounce) package powdered lemonade mix ', '2 cups white sugar ', '2 teaspoons ground cinnamon ', '½ teaspoon ground cloves ']",https://www.allrecipes.com/recipe/23016/russian-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7465115.jpg
Apple Cider Vinegar Tea,"['12 fluid ounces hot water, or more as desired ', '2 tablespoons lemon juice ', '2 tablespoons apple cider vinegar ', '1 tablespoon raw honey ', '1 teaspoon ground cinnamon ']",https://www.allrecipes.com/recipe/244510/apple-cider-vinegar-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3605929.jpg
Homemade Peach Tea,"['1 cup water ', '1 cup white sugar ', '2 slices fresh peach, or more to taste ', '6 cups water ', '3  tea bags ']",https://www.allrecipes.com/recipe/245306/homemade-peach-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7005265.jpg
Boba (Coconut Milk Black Tea with Tapioca Pearls),"['7 cups cold water ', '½ (8.8 ounce) package tapioca starch balls ', '½ cup brown sugar ', '½ cup white sugar ', '4 cups brewed black tea (such as Lipton®), chilled ', '1 (14 ounce) can coconut cream ', '12  ice cubes ', '1 cup milk ', '⅔ cup white sugar ']",https://www.allrecipes.com/recipe/266015/boba-coconut-milk-black-tea-with-tapioca-pearls/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5818434.jpg
Honey-Lemon Ginger Tea,"['4 cups water ', '¾ cup brown sugar ', '¼ cup grated ginger root ', '3  tea bags ', '2  lemons, juiced ', '3 tablespoons honey ']",https://www.allrecipes.com/recipe/239811/honey-lemon-ginger-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1565212.jpg
The Best Lemon Iced Tea,"['4  green tea bags ', '4  orange pekoe tea bags ', '6 cups boiling water ', '1 cup white sugar ', '1 (12 ounce) can frozen lemonade concentrate ', '½  lemon, juiced ', '10  cold water, or as needed ']",https://www.allrecipes.com/recipe/234051/the-best-lemon-iced-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060352.jpg
Turmeric Coffee Latte,"['1 cup coconut milk ', '1 teaspoon vanilla extract ', '2 packets stevia sweetener (such as Truvia®) ', '½ teaspoon ground turmeric ', '¼ teaspoon ground ginger ', '¼ teaspoon ground cinnamon ', '1 fluid ounce brewed espresso ']",https://www.allrecipes.com/recipe/258799/turmeric-coffee-latte/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4996184.jpg
Iced Tea I,"['8  tea bags ', '½ cup hot water ', '7\u2009½ cups cold water ']",https://www.allrecipes.com/recipe/20628/iced-tea-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5495128.jpg
Tea Punch,"['1 cup white sugar ', '1 cup strong brewed black tea ', '4 cups orange juice ', '4 cups pineapple juice ', '4 cups prepared lemonade ', '1 (2 liter) bottle ginger ale, chilled ']",https://www.allrecipes.com/recipe/23532/tea-punch/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F696565.jpg
Raspberry Iced Tea,"['1 gallon water ', '3 (3 ounce) gallon-size tea bags ', '1 cup fresh raspberries ', '½ cup white sugar ', '½ cup powdered lemonade mix (such as Country Time®) ', '  ice cubes ']",https://www.allrecipes.com/recipe/215027/raspberry-iced-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1007437.jpg
Adeni Tea,"['3  orange pekoe tea bags ', '3 cups water ', '¼ cup white sugar ', '10  cardamom seeds, or to taste ', '½ teaspoon ground cinnamon ', '½ teaspoon ground nutmeg ', '½ teaspoon ground ginger ', '1 (12 fluid ounce) can evaporated milk ']",https://www.allrecipes.com/recipe/234967/adeni-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2938473.jpg
Peach Orange Iced Tea,"['1 large fresh peach, sliced ', '1  clementine, peeled and segmented ', '1 tablespoon white sugar, or to taste ', '8 cups boiling water ', '4  Earl Grey tea bags ']",https://www.allrecipes.com/recipe/236465/peach-orange-iced-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1999183.jpg
Friendship Tea,"['½ cup instant tea powder ', '1 cup sweetened lemonade powder ', '1 cup orange-flavored drink mix (e.g. Tang) ', '1 teaspoon ground cinnamon ', '½ teaspoon ground cloves ']",https://www.allrecipes.com/recipe/23528/friendship-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4554707.jpg
Thai Iced Tea,"['4\u2009½ cups water ', '4  tea bags black tea ', '4 teaspoons white sugar ', '¼ cup sweetened condensed milk, divided ', '¼ cup half-and-half, divided ']",https://www.allrecipes.com/recipe/222535/thai-iced-tea/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F880334.jpg
Chai Tea Concentrate,"['4 cups water ', '15  whole cloves ', '3  cinnamon sticks ', '8 (1/4 inch thick) slices unpeeled fresh ginger ', '15  cardamom pods, split ', '15  whole black peppercorns ', '10  black tea bags ', '⅓ cup brown sugar ', '2 teaspoons vanilla extract ']",https://www.allrecipes.com/recipe/241249/chai-tea-concentrate/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2050425.jpg
